type,lambda,num_personal_steps,perf,mean_perf,e,d,nm,norm,bs,seed
pooled,1.0,30,"[0.2649, 0.3808, 0.4623, 0.5636, 0.6039, 0.6185, 0.6206, 0.638, 0.6533, 0.6537, 0.6536, 0.6587, 0.6746, 0.6832, 0.69]",0.6826,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
global,10.0,15,"[0.1193, 0.2097, 0.3186, 0.4815, 0.5684, 0.58, 0.5723, 0.6048, 0.6054, 0.6057, 0.6126, 0.6345, 0.6345, 0.6346, 0.6504]",0.6398,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
personal,10.0,15,"[0.1025, 0.138, 0.1937, 0.3218, 0.4, 0.4747, 0.5062, 0.576, 0.5914, 0.6301, 0.6252, 0.6363, 0.6443, 0.662, 0.6625]",0.6563,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
pooled,10.0,15,"[0.1032, 0.1378, 0.1943, 0.3266, 0.4037, 0.4766, 0.5094, 0.5731, 0.5931, 0.6297, 0.626, 0.6369, 0.6438, 0.6604, 0.6635]",0.6559,ThreeLevels-0-SCF,0.001,9.74,1.0,435,42
global,10.0,15,"[0.0996, 0.12, 0.2428, 0.2978, 0.3843, 0.5036, 0.5541, 0.566, 0.5629, 0.5749, 0.5796, 0.6055, 0.6062, 0.6127, 0.6256]",0.6148,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
personal,10.0,15,"[0.1052, 0.1312, 0.1648, 0.2252, 0.2993, 0.3986, 0.4174, 0.5088, 0.5159, 0.5649, 0.5771, 0.5944, 0.6228, 0.6396, 0.634]",0.6321,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
pooled,10.0,15,"[0.1051, 0.1303, 0.1666, 0.2284, 0.2966, 0.3953, 0.4154, 0.506, 0.5156, 0.5608, 0.5773, 0.5936, 0.6196, 0.6398, 0.6342]",0.6312,BoundedPareto-0-SCF,0.001,9.74,1.0,293,42
global,10.0,15,"[0.1003, 0.2184, 0.3422, 0.5116, 0.513, 0.5592, 0.5419, 0.5891, 0.5916, 0.595, 0.6061, 0.6235, 0.6255, 0.6167, 0.6431]",0.6284,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
personal,10.0,15,"[0.1098, 0.1465, 0.203, 0.3316, 0.4394, 0.5089, 0.5214, 0.5761, 0.596, 0.6311, 0.6333, 0.6392, 0.6412, 0.6548, 0.6588]",0.6516,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
pooled,10.0,15,"[0.1107, 0.1449, 0.2037, 0.3349, 0.4407, 0.5102, 0.5219, 0.5777, 0.5998, 0.6303, 0.6313, 0.6386, 0.6411, 0.6549, 0.6609]",0.6523,BoundedMixGauss-0-SCF,0.001,9.74,1.0,410,42
